,Gene,StatisticsValue,P-value,Adj P-value,Group11_PT_0,Group11_PT_0.01,Group11_PT_0.02,Group11_PT_0.03,Group11_PT_0.04,Group11_PT_0.05,Group11_PT_0.06,Group11_PT_0.07,Group11_PT_0.08,Group11_PT_0.09,Group11_PT_0.1,Group11_PT_0.11,Group11_PT_0.12,Group11_PT_0.13,Group11_PT_0.14,Group11_PT_0.15,Group11_PT_0.16,Group11_PT_0.17,Group11_PT_0.18,Group11_PT_0.19,Group11_PT_0.2,Group11_PT_0.21,Group11_PT_0.22,Group11_PT_0.23,Group11_PT_0.24,Group11_PT_0.25,Group11_PT_0.26,Group11_PT_0.27,Group11_PT_0.28,Group11_PT_0.29,Group11_PT_0.3,Group11_PT_0.31,Group11_PT_0.32,Group11_PT_0.33,Group11_PT_0.34,Group11_PT_0.35,Group11_PT_0.36,Group11_PT_0.37,Group11_PT_0.38,Group11_PT_0.39,Group11_PT_0.4,Group11_PT_0.41,Group11_PT_0.42,Group11_PT_0.43,Group11_PT_0.44,Group11_PT_0.45,Group11_PT_0.46,Group11_PT_0.47,Group11_PT_0.48,Group11_PT_0.49,Group11_PT_0.5,Group11_PT_0.51,Group11_PT_0.52,Group11_PT_0.53,Group11_PT_0.54,Group11_PT_0.55,Group11_PT_0.56,Group11_PT_0.57,Group11_PT_0.58,Group11_PT_0.59,Group11_PT_0.6,Group11_PT_0.61,Group11_PT_0.62,Group11_PT_0.63,Group11_PT_0.64,Group11_PT_0.65,Group11_PT_0.66,Group11_PT_0.67,Group11_PT_0.68,Group11_PT_0.69,Group11_PT_0.7,Group11_PT_0.71,Group11_PT_0.72,Group11_PT_0.73,Group11_PT_0.74,Group11_PT_0.75,Group11_PT_0.76,Group11_PT_0.77,Group11_PT_0.78,Group11_PT_0.79,Group11_PT_0.8,Group11_PT_0.81,Group11_PT_0.82,Group11_PT_0.83,Group11_PT_0.84,Group11_PT_0.85,Group11_PT_0.86,Group11_PT_0.87,Group11_PT_0.88,Group11_PT_0.89,Group11_PT_0.9,Group11_PT_0.91,Group11_PT_0.92,Group11_PT_0.93,Group11_PT_0.94,Group11_PT_0.95,Group11_PT_0.96,Group11_PT_0.97,Group11_PT_0.98,Group11_PT_0.99,Group11_PT_1
10,Exosc5,39.338,5.9316e-08,0.0016423,0.22606695,0.21860378,0.21115336,0.20372843,0.19634173,0.189006,0.18173399,0.17453844,0.1674321,0.16042771,0.15353801,0.14678,0.14015366,0.13368449,0.127381,0.12125591,0.11532,0.10959195,0.10407856,0.098795,0.09375137,0.088932,0.0842942,0.079792,0.07538127,0.07101738,0.0666557,0.06225161,0.05776048,0.0531377,0.048339,0.04331867,0.03803318,0.03243755,0.026487,0.02013735,0.0133435,0.0060611,-0.0017546,-0.0101446,-0.0190955,-0.02855215,-0.03845819,-0.04875729,-0.05939312,-0.07030935,-0.0814496,-0.0927577,-0.1041771,-0.11565163,-0.12712,-0.1385406,-0.1498423,-0.16097383,-0.17188,-0.18250079,-0.1927934,-0.20275265,-0.21238612,-0.22170139,-0.23070602,-0.2394076,-0.2478137,-0.2559319,-0.2637698,-0.27133491,-0.2786349,-0.28568,-0.2924696,-0.2990195,-0.3053345,-0.3114222,-0.31729027,-0.3229462,-0.3283975,-0.3336518,-0.3387168,-0.3435999,-0.34830873,-0.3528509,-0.357234,-0.361466,-0.365553,-0.36950431,-0.3733267,-0.37702792,-0.3806155,-0.3840969,-0.38747994,-0.390772,-0.3939807,-0.3971137,-0.40017849,-0.40318266,-0.406134,-0.4090395,-0.41190728,-0.41474477,-0.41756,-0.4203591,-0.4231512
11,Larp1,41.868,1.777e-08,0.00049254,0.07987277,0.07808562,0.07628192,0.07444515,0.07255876,0.07060622,0.06857098,0.06643651,0.06418626,0.0618037,0.05927229,0.056575,0.05369675,0.05061955,0.04732734,0.04380358,0.040032,0.03599527,0.03167764,0.027062,0.02213333,0.016888,0.0113358,0.0054872,-0.00064753,-0.00705816,-0.01373441,-0.02066602,-0.02784272,-0.03525424,-0.04289,-0.05074066,-0.05879502,-0.06704312,-0.075475,-0.08407949,-0.0928472,-0.1017676,-0.11083037,-0.120025,-0.1293375,-0.13875085,-0.14824814,-0.15781241,-0.1674267,-0.17707405,-0.1867375,-0.1964001,-0.2060449,-0.21565496,-0.22521,-0.2347029,-0.2441069,-0.25340827,-0.26259,-0.27163542,-0.2805304,-0.28927479,-0.297872,-0.30632548,-0.31463863,-0.3228149,-0.3308576,-0.3387704,-0.3465564,-0.35421931,-0.3617624,-0.36919,-0.3765029,-0.3837071,-0.3908053,-0.3978008,-0.40469699,-0.4114974,-0.4182054,-0.4248244,-0.4313578,-0.4378091,-0.4441817,-0.45047898,-0.4567044,-0.462861,-0.468953,-0.47498362,-0.4809558,-0.48687315,-0.4927392,-0.4985573,-0.50433097,-0.5100635,-0.5157585,-0.5214192,-0.52704905,-0.53265156,-0.53823,-0.5437881,-0.54932904,-0.55485626,-0.56037,-0.5658833,-0.57139
12,Tmem97,34.019,7.3837e-07,0.020392,0.21018,0.20027659,0.19039324,0.18054998,0.17076688,0.16106398,0.15146133,0.14197899,0.132637,0.12345542,0.11445429,0.10565,0.0970736,0.08873414,0.08065534,0.07285725,0.06536,0.05818339,0.05134772,0.044873,0.03877772,0.033049,0.0276441,0.022519,0.01762803,0.01292836,0.00837527,0.00392451,-0.00046821,-0.00484712,-0.0092565,-0.0137406,-0.01834368,-0.02311001,-0.028084,-0.03330945,-0.0388311,-0.044693,-0.05093947,-0.0576118,-0.06470614,-0.07218416,-0.08000645,-0.08813365,-0.0965264,-0.10514533,-0.1139511,-0.1229043,-0.1319656,-0.14109566,-0.15026,-0.1594045,-0.1685046,-0.17751597,-0.1864,-0.19511512,-0.2036309,-0.2119434,-0.22005715,-0.22797679,-0.23570695,-0.2432522,-0.2506173,-0.2578067,-0.2648252,-0.27167726,-0.2783676,-0.2849,-0.2912814,-0.2975142,-0.3036037,-0.3095546,-0.31537147,-0.3210589,-0.3266216,-0.3320641,-0.3373911,-0.3426071,-0.34771688,-0.35272496,-0.357636,-0.362455,-0.367185,-0.371833,-0.376402,-0.38089714,-0.3853229,-0.389684,-0.39398498,-0.3982305,-0.4024252,-0.4065737,-0.41068058,-0.4147505,-0.418788,-0.4227979,-0.42678463,-0.43075288,-0.43471,-0.4386524,-0.4425929
13,Gm13504,34.928,4.8056e-07,0.01328,0.02652282,0.02496734,0.02338661,0.02175537,0.02004836,0.01824033,0.01630603,0.01422019,0.01195756,0.0094929,0.00680093,0.0038564,0.00063409,-0.0028913,-0.00674501,-0.01095229,-0.015538,-0.0205286,-0.02594813,-0.031822,-0.03817455,-0.044992,-0.0522266,-0.059829,-0.06774922,-0.07593827,-0.08434652,-0.09292448,-0.10162265,-0.11039157,-0.11918,-0.1279437,-0.13662794,-0.14518498,-0.15357,-0.16171956,-0.1695981,-0.1771516,-0.18433041,-0.1910883,-0.19742675,-0.20338397,-0.20899922,-0.21431174,-0.21936077,-0.22418556,-0.2288253,-0.2333193,-0.2377068,-0.24202702,-0.24632,-0.2506225,-0.2549763,-0.25941972,-0.26399,-0.26873258,-0.2736737,-0.27881881,-0.28416317,-0.28970219,-0.29543122,-0.3013456,-0.3074408,-0.3137121,-0.3201548,-0.32676445,-0.3335363,-0.34047,-0.347548,-0.3547786,-0.3621529,-0.3696663,-0.37731404,-0.3850916,-0.3929942,-0.4010174,-0.4091564,-0.4174066,-0.42576349,-0.4342223,-0.4427784,-0.451427,-0.460164,-0.46898444,-0.4778835,-0.48685678,-0.4958995,-0.5050072,-0.5141751,-0.5233986,-0.5326731,-0.5419939,-0.5513565,-0.56075613,-0.570188,-0.5796481,-0.58913113,-0.59863272,-0.60815,-0.617673,-0.6272024
14,Ccnd2,47.947,9.6822e-10,2.6899e-05,0.18016097,0.17276304,0.16537635,0.15801213,0.15068161,0.14339603,0.13616662,0.12900462,0.12192126,0.11492777,0.1080354,0.10126,0.09459892,0.08807729,0.0817017,0.0754834,0.069434,0.06356359,0.05788454,0.052408,0.04714262,0.042062,0.037102,0.032199,0.02728784,0.02230433,0.01718385,0.01186187,0.00627385,0.00035527,-0.0059584,-0.0127317,-0.02002914,-0.02791526,-0.036455,-0.04571163,-0.0557509,-0.066637,-0.07843446,-0.0912014,-0.10490112,-0.11942351,-0.13465659,-0.15048836,-0.16680684,-0.18350002,-0.2004559,-0.2175625,-0.2347079,-0.25177997,-0.26867,-0.2852564,-0.3014367,-0.31709583,-0.33212,-0.34640238,-0.359846,-0.37244804,-0.38422765,-0.39520394,-0.40539605,-0.4148231,-0.4235042,-0.4314585,-0.4387051,-0.44526321,-0.4511519,-0.45639,-0.4609974,-0.4649925,-0.4683947,-0.4712231,-0.47349684,-0.475235,-0.4764568,-0.4771813,-0.4774276,-0.4772149,-0.4765623,-0.4754889,-0.4740138,-0.472156,-0.469935,-0.46737,-0.4644796,-0.46128314,-0.4577998,-0.4540487,-0.45004893,-0.4458197,-0.44138,-0.4367491,-0.43194599,-0.42698991,-0.4219,-0.4166952,-0.41139486,-0.406018,-0.40058,-0.3951113,-0.3896196
15,Atp5b,38.016,1.1123e-07,0.0030787,0.11575153,0.11175306,0.10773992,0.10369744,0.09961095,0.09546578,0.09124726,0.08694071,0.08253148,0.0780049,0.07334628,0.068541,0.06357427,0.05843154,0.05309811,0.04755929,0.0418,0.03580684,0.02956387,0.023057,0.01627186,0.0092118,0.0018958,-0.0056565,-0.01342545,-0.02139131,-0.02953438,-0.03783497,-0.0462734,-0.05482996,-0.063485,-0.07221869,-0.08101147,-0.0898436,-0.098695,-0.10754714,-0.1163792,-0.1251717,-0.1339052,-0.1425606,-0.15112972,-0.15961297,-0.16801082,-0.17632378,-0.18455235,-0.19269705,-0.2007584,-0.2087369,-0.216633,-0.2244473,-0.23218,-0.2398324,-0.2474043,-0.25489628,-0.26231,-0.26964298,-0.2768988,-0.28407815,-0.29118262,-0.29821401,-0.30517405,-0.3120645,-0.318887,-0.3256435,-0.3323355,-0.33896493,-0.3455334,-0.35204,-0.3584947,-0.3648909,-0.3712332,-0.3775232,-0.38376283,-0.3899537,-0.3960976,-0.4021963,-0.4082514,-0.4142648,-0.42023813,-0.4261732,-0.4320717,-0.437935,-0.443766,-0.44956545,-0.4553352,-0.46107712,-0.4667929,-0.4724844,-0.4781532,-0.4838011,-0.4894299,-0.4950413,-0.50063707,-0.50621888,-0.511789,-0.5173477,-0.5228982,-0.52844173,-0.53398,-0.5395149,-0.545048
16,G3bp1,43.209,9.3639e-09,0.0002597,-0.0351725,-0.03971592,-0.04425987,-0.04880487,-0.05335146,-0.05790015,-0.06245148,-0.06700597,-0.07156416,-0.07612656,-0.08069371,-0.085266,-0.08984435,-0.0944289,-0.09902031,-0.10361909,-0.10823,-0.11284092,-0.11746502,-0.1221,-0.12674271,-0.13141,-0.136119,-0.1409,-0.14575962,-0.15073449,-0.15584198,-0.16110428,-0.16654357,-0.17218205,-0.17804,-0.18414526,-0.19051437,-0.1971714,-0.20414,-0.21143794,-0.2190918,-0.2271224,-0.23555173,-0.2443998,-0.25365231,-0.26326827,-0.27320615,-0.28342441,-0.29388149,-0.30453584,-0.3153459,-0.3262701,-0.3372669,-0.34829481,-0.35931,-0.3702775,-0.3811492,-0.39188571,-0.40245,-0.41278703,-0.422876,-0.43270969,-0.44229389,-0.4516344,-0.46073704,-0.4696076,-0.4782519,-0.4866757,-0.4948848,-0.50288506,-0.5106822,-0.51828,-0.5256906,-0.5329134,-0.5399563,-0.5468252,-0.55352583,-0.560064,-0.5664455,-0.5726761,-0.5787617,-0.5847081,-0.590521,-0.59620627,-0.6017697,-0.607217,-0.612554,-0.61778693,-0.622921,-0.62796225,-0.6329165,-0.6377894,-0.64258701,-0.6473149,-0.6519791,-0.6565852,-0.66113903,-0.66564649,-0.670113,-0.6745454,-0.6789484,-0.68332821,-0.68769,-0.6920414,-0.6963864
17,Tmem147,46.287,2.1465e-09,5.9601e-05,0.10270365,0.09652824,0.09036466,0.08422474,0.07812031,0.07206321,0.06606526,0.0601383,0.05429415,0.04854465,0.04290163,0.037377,0.03198235,0.02672975,0.02163094,0.01669778,0.011942,0.00737566,0.00301038,-0.001142,-0.005071,-0.0087987,-0.0123779,-0.015863,-0.01930792,-0.022767,-0.02629438,-0.02994425,-0.0337708,-0.03782821,-0.042171,-0.04685232,-0.0519274,-0.05745007,-0.063475,-0.07005491,-0.0772455,-0.0851003,-0.09367371,-0.1030152,-0.11310538,-0.12387156,-0.13523967,-0.14713564,-0.1594854,-0.17221487,-0.18525,-0.1985166,-0.2119408,-0.22544839,-0.23897,-0.2524175,-0.2657309,-0.27883147,-0.29165,-0.30409764,-0.316128,-0.32773078,-0.33891567,-0.3496924,-0.36007068,-0.3700602,-0.3796708,-0.3889121,-0.3977938,-0.40632562,-0.4145173,-0.42238,-0.4299192,-0.4371488,-0.4440772,-0.450714,-0.45706901,-0.4631519,-0.4689724,-0.4745402,-0.4798651,-0.4849567,-0.48982484,-0.49447916,-0.4989294,-0.503185,-0.507257,-0.51115282,-0.5148839,-0.51845953,-0.5218894,-0.5251832,-0.52835061,-0.5314014,-0.5343454,-0.5371921,-0.53995141,-0.54263296,-0.545246,-0.5478017,-0.55030831,-0.55277605,-0.55521,-0.5576338,-0.5600432
18,Nhp2l1,42.915,1.0775e-08,0.00029881,0.00986119,0.00256221,-0.0047398,-0.01204784,-0.01936495,-0.02669415,-0.03403845,-0.04140088,-0.04878446,-0.05619221,-0.06362715,-0.071092,-0.07859069,-0.08612534,-0.09369926,-0.10131547,-0.10898,-0.11668689,-0.12444813,-0.13226,-0.14013685,-0.14807,-0.1560747,-0.16415,-0.17230707,-0.18054839,-0.18888096,-0.19731064,-0.20584331,-0.21448484,-0.22324,-0.23211795,-0.24112128,-0.25025695,-0.25953,-0.26894878,-0.2785167,-0.2882404,-0.29812585,-0.3081776,-0.31838147,-0.32870882,-0.33913058,-0.34961769,-0.3601411,-0.37067176,-0.3811806,-0.3916386,-0.4020166,-0.41228572,-0.42242,-0.4323807,-0.4421485,-0.45169117,-0.46098,-0.46998459,-0.4786828,-0.4870747,-0.49516718,-0.50296723,-0.51048181,-0.5177179,-0.5246824,-0.5313824,-0.5378247,-0.54401637,-0.5499643,-0.55568,-0.5611571,-0.5664158,-0.5714586,-0.5762925,-0.58092458,-0.5853617,-0.5896108,-0.5936788,-0.5975728,-0.6012997,-0.60486645,-0.60828002,-0.6115474,-0.614675,-0.617671,-0.62054177,-0.6232939,-0.6259346,-0.6284709,-0.6309097,-0.63325796,-0.6355227,-0.6377108,-0.6398293,-0.64188519,-0.64388534,-0.645837,-0.6477464,-0.64962121,-0.65146818,-0.65329,-0.6551064,-0.6569116
19,Shmt2,35.422,3.805e-07,0.010519,0.1455968,0.13131005,0.11706654,0.10290949,0.08888216,0.07502778,0.06138958,0.0480108,0.03493468,0.02220446,0.00986337,-0.0020453,-0.01347846,-0.02439273,-0.03474492,-0.04449179,-0.05359,-0.06199664,-0.06966813,-0.076561,-0.08263621,-0.087919,-0.092501,-0.096475,-0.09993412,-0.1029719,-0.10568149,-0.10815614,-0.11048912,-0.11277366,-0.1151,-0.11757044,-0.12026918,-0.12329248,-0.12673,-0.13068578,-0.1352423,-0.1404963,-0.14654122,-0.1534639,-0.16125731,-0.16984174,-0.17913558,-0.18905723,-0.19952511,-0.2104576,-0.2217731,-0.2333901,-0.2452268,-0.25720179,-0.26923,-0.28124,-0.2931401,-0.30485199,-0.31629,-0.32738487,-0.3380567,-0.34830279,-0.35813286,-0.36755656,-0.37658357,-0.3852236,-0.3934862,-0.4013812,-0.4089182,-0.41610693,-0.422957,-0.42948,-0.4356799,-0.4415721,-0.4471644,-0.4524664,-0.45748779,-0.4622383,-0.4667276,-0.4709653,-0.4749611,-0.4787248,-0.48226584,-0.48559408,-0.4887191,-0.491651,-0.494398,-0.49697195,-0.499381,-0.5016353,-0.5037444,-0.5057181,-0.50756604,-0.5092978,-0.5109232,-0.5124518,-0.51389338,-0.51525752,-0.516554,-0.5177923,-0.51898228,-0.52013356,-0.52126,-0.5223587,-0.523452
20,Swi5,34.86,4.9628e-07,0.013714,0.13614297,0.12826313,0.12041913,0.11264679,0.10498196,0.09746046,0.09011814,0.08299083,0.07611435,0.06952456,0.06325727,0.057348,0.05183357,0.04674882,0.04212992,0.0380127,0.034433,0.03142666,0.0290295,0.027277,0.02620339,0.025783,0.0259355,0.026579,0.02762979,0.02900639,0.03062585,0.03240561,0.03426309,0.03611574,0.037881,0.03947627,0.04081901,0.04182665,0.042417,0.04250634,0.0420133,0.0408548,0.03894843,0.0362163,0.03265297,0.02830853,0.02323462,0.01748289,0.01110496,0.00415245,-0.003323,-0.0112698,-0.0196362,-0.0283707,-0.037422,-0.0467373,-0.0562662,-0.06595668,-0.075757,-0.08561565,-0.0954889,-0.10536723,-0.11525065,-0.12513901,-0.13503218,-0.1449301,-0.1548325,-0.1647394,-0.1746507,-0.18456619,-0.1944858,-0.20441,-0.2143369,-0.2242681,-0.234203,-0.2441414,-0.25408321,-0.2640283,-0.2739766,-0.2839279,-0.2938822,-0.3038393,-0.31379903,-0.3237614,-0.3337262,-0.343693,-0.353663,-0.36363437,-0.3736079,-0.38358331,-0.3935605,-0.4035393,-0.41351964,-0.4235014,-0.4334844,-0.4434687,-0.45345393,-0.46344015,-0.473427,-0.4834149,-0.49340326,-0.50339207,-0.51338,-0.5233706,-0.5333601
21,Hspd1,49.593,4.391e-10,1.2204e-05,0.00895603,0.00259968,-0.00378128,-0.01021146,-0.01671547,-0.02331791,-0.0300434,-0.03691654,-0.04396195,-0.05120423,-0.058668,-0.066378,-0.07435841,-0.08263427,-0.09123005,-0.10017036,-0.10948,-0.11918301,-0.12930455,-0.13987,-0.15089954,-0.16238,-0.1742787,-0.18654,-0.19911078,-0.21195615,-0.22502611,-0.23827443,-0.25165488,-0.26512125,-0.27863,-0.29212683,-0.3055736,-0.31892139,-0.33212,-0.34513516,-0.3579087,-0.3703983,-0.3825579,-0.3943431,-0.4057397,-0.4167563,-0.42740226,-0.43768689,-0.44761951,-0.45720945,-0.466466,-0.4753985,-0.4840163,-0.49232863,-0.50034,-0.5080743,-0.5155263,-0.52271019,-0.52964,-0.53631071,-0.5427454,-0.54894535,-0.55491588,-0.56066232,-0.56619001,-0.5715043,-0.5766105,-0.5815139,-0.58622,-0.59073398,-0.5950612,-0.59921,-0.6031768,-0.6069759,-0.6106095,-0.6140831,-0.61740198,-0.6205715,-0.6235969,-0.6264836,-0.6292369,-0.6318622,-0.63436474,-0.63674992,-0.6390231,-0.641189,-0.643255,-0.64522358,-0.6471019,-0.64889487,-0.6506078,-0.652246,-0.65381491,-0.6553198,-0.6567659,-0.6581587,-0.65950354,-0.66080565,-0.66207,-0.6633032,-0.66450924,-0.66569397,-0.66686,-0.6680208,-0.6691735
22,Ifitm2,37.382,1.5029e-07,0.0041581,0.29876145,0.28954184,0.28031895,0.2710895,0.26185022,0.25259783,0.24332904,0.23404059,0.22472918,0.21539155,0.20602442,0.19662,0.18718852,0.1777132,0.16819526,0.15863143,0.14902,0.13935296,0.12963176,0.11985,0.11000876,0.10009,0.0900874,0.079975,0.06973814,0.05936025,0.04882399,0.03811225,0.02720788,0.01609376,0.0047527,-0.00683228,-0.01867845,-0.0308029,-0.043223,-0.05595517,-0.0690173,-0.0824261,-0.09619896,-0.1103494,-0.12483988,-0.13959293,-0.15453018,-0.16957324,-0.18464373,-0.19966323,-0.2145534,-0.2292357,-0.2436319,-0.25766356,-0.27125,-0.2843196,-0.2967872,-0.30857662,-0.31961,-0.32980752,-0.3391074,-0.34751161,-0.35504062,-0.36171474,-0.36755433,-0.3725798,-0.3768113,-0.3802695,-0.3829745,-0.38494675,-0.3862066,-0.38677,-0.3866705,-0.3859153,-0.3845291,-0.3825322,-0.3799451,-0.3767881,-0.3730814,-0.3688456,-0.3641009,-0.3588677,-0.35316637,-0.34701722,-0.3404406,-0.333457,-0.326087,-0.31834977,-0.310267,-0.30185847,-0.2931447,-0.2841459,-0.27488255,-0.2653749,-0.2556434,-0.2457083,-0.2355901,-0.22530901,-0.214885,-0.2043397,-0.19369228,-0.1829634,-0.17217,-0.1613428,-0.1504918
23,Eif3b,42.055,1.6246e-08,0.00045036,0.10799413,0.1003548,0.09272617,0.08511893,0.07754377,0.07001141,0.06253252,0.05511782,0.04777799,0.04052373,0.03336573,0.026315,0.01938134,0.01257633,0.00591037,-0.00060584,-0.0069616,-0.01314622,-0.019149,-0.024959,-0.03056735,-0.035987,-0.0412545,-0.046407,-0.05148089,-0.056514,-0.06154315,-0.0666054,-0.07173783,-0.0769775,-0.082361,-0.08792687,-0.09371071,-0.09975008,-0.10608,-0.1127437,-0.1197721,-0.1272043,-0.13507739,-0.1434255,-0.15223782,-0.16146919,-0.17107341,-0.1810043,-0.1912157,-0.20166143,-0.2122953,-0.2230712,-0.233943,-0.24486437,-0.25579,-0.2666715,-0.2774648,-0.28812316,-0.2986,-0.30885013,-0.3188344,-0.32854996,-0.33800278,-0.34719902,-0.35614478,-0.3648462,-0.3733093,-0.3815403,-0.3895453,-0.39733028,-0.4049015,-0.41226,-0.4194269,-0.4263933,-0.4331703,-0.439764,-0.44618057,-0.4524261,-0.4585067,-0.4644284,-0.4701974,-0.4758198,-0.48130164,-0.48664911,-0.4918683,-0.496965,-0.501946,-0.50681716,-0.5115843,-0.51625362,-0.5208313,-0.5253235,-0.52973629,-0.5340758,-0.538348,-0.5425592,-0.54671537,-0.55082268,-0.554887,-0.5589151,-0.56291247,-0.56688538,-0.57084,-0.5747823,-0.5787186
24,Tomm20,40.897,2.8227e-08,0.00078214,0.01663707,0.01296624,0.00927729,0.00555211,0.0017726,-0.00207937,-0.00602191,-0.01007313,-0.01425115,-0.01857407,-0.02306002,-0.027727,-0.03259343,-0.03767712,-0.04299629,-0.04856905,-0.054414,-0.0605478,-0.06699001,-0.073758,-0.08086949,-0.088315,-0.0960612,-0.10407,-0.1123187,-0.12076112,-0.1293668,-0.13810136,-0.1469304,-0.15581952,-0.16473,-0.17364046,-0.18250349,-0.19128903,-0.19996,-0.20849012,-0.2168369,-0.2249686,-0.23285082,-0.2404513,-0.24776895,-0.25482669,-0.26164816,-0.26825696,-0.2746767,-0.280931,-0.2870435,-0.2930377,-0.2989373,-0.30476592,-0.31055,-0.3163046,-0.3220618,-0.32784249,-0.33367,-0.33956858,-0.3455573,-0.35163877,-0.35781101,-0.36407186,-0.37041921,-0.376851,-0.383365,-0.3899592,-0.3966315,-0.40337971,-0.4102018,-0.4171,-0.424059,-0.43109,-0.4381863,-0.445346,-0.45256683,-0.4598467,-0.4671836,-0.4745754,-0.4820199,-0.489515,-0.49705862,-0.50464869,-0.5122831,-0.51996,-0.527676,-0.53543092,-0.5432214,-0.55104569,-0.5589016,-0.566787,-0.57469992,-0.5826381,-0.5905995,-0.598582,-0.6065835,-0.61460187,-0.622635,-0.6306808,-0.63873715,-0.64680193,-0.65487,-0.6629484,-0.6710258
25,BC035044,33.987,7.4994e-07,0.020709,0.41853815,0.39896039,0.37941336,0.35992779,0.3405344,0.32126393,0.30214711,0.28321467,0.26449733,0.24602583,0.22783089,0.20994,0.19239363,0.17521276,0.15843138,0.14208021,0.12619,0.11079142,0.09591526,0.081592,0.06785168,0.054693,0.0420892,0.030009,0.01842354,0.007303,-0.00338221,-0.01366172,-0.02356516,-0.03312217,-0.042362,-0.0513154,-0.06001089,-0.06847847,-0.076748,-0.08484845,-0.0928101,-0.1006624,-0.10843493,-0.1161557,-0.12382858,-0.13143847,-0.13896995,-0.14640756,-0.15373583,-0.1609393,-0.1680025,-0.17491,-0.1816463,-0.1881959,-0.19454,-0.2006733,-0.2065702,-0.2122186,-0.2176,-0.22270798,-0.2275214,-0.23204597,-0.23628816,-0.24025457,-0.24395175,-0.2473863,-0.2505647,-0.2534937,-0.2561796,-0.25862921,-0.260849,-0.26285,-0.2646253,-0.266195,-0.2675612,-0.2687303,-0.26970904,-0.2705039,-0.2711215,-0.2715684,-0.2718511,-0.2719762,-0.27195026,-0.27177989,-0.2714716,-0.271032,-0.270468,-0.26978513,-0.268991,-0.26809173,-0.267094,-0.2660043,-0.26482933,-0.2635755,-0.2622495,-0.2608578,-0.25940696,-0.25790363,-0.256354,-0.2547656,-0.25314411,-0.25149632,-0.24983,-0.2481482,-0.246461
26,Cct3,52.853,9.1458e-11,2.5435e-06,-0.03629607,-0.04163888,-0.0470003,-0.05239893,-0.05785337,-0.06338223,-0.06900411,-0.07473763,-0.08060137,-0.08661396,-0.09279399,-0.09916,-0.1057308,-0.11252479,-0.11956064,-0.12685696,-0.13443,-0.14230542,-0.15049477,-0.15902,-0.1678958,-0.17712,-0.1866781,-0.19654,-0.20668423,-0.21708999,-0.22773423,-0.23859447,-0.24964821,-0.26087296,-0.27225,-0.28374556,-0.29534842,-0.30703235,-0.31877,-0.33055341,-0.3423456,-0.3541288,-0.36588073,-0.377579,-0.38920575,-0.40074625,-0.41218594,-0.42351021,-0.43470448,-0.44575414,-0.4566446,-0.4673613,-0.4778896,-0.48821498,-0.49832,-0.5081984,-0.5178273,-0.52719486,-0.53629,-0.54508759,-0.5535869,-0.56178726,-0.56969555,-0.57731854,-0.58466302,-0.5917358,-0.5985436,-0.6050933,-0.6113917,-0.61744552,-0.6232616,-0.62885,-0.6342076,-0.6393512,-0.6442842,-0.6490134,-0.65354561,-0.6578876,-0.6620462,-0.6660282,-0.6698403,-0.6734895,-0.67698236,-0.6803258,-0.6835266,-0.686592,-0.689527,-0.69234098,-0.6950391,-0.69762852,-0.7001161,-0.7025085,-0.70481261,-0.7070352,-0.7091831,-0.7112631,-0.71328188,-0.71524636,-0.717163,-0.7190395,-0.72088166,-0.72269669,-0.72449,-0.7262724,-0.7280467
27,Gart,45.735,2.7963e-09,7.7631e-05,0.16671945,0.1557124,0.1447086,0.13371128,0.12272368,0.11174906,0.10079065,0.08985169,0.07893543,0.06804511,0.05718397,0.046355,0.03556221,0.02480806,0.01409607,0.00342948,-0.0071885,-0.01775457,-0.02826553,-0.038718,-0.04910935,-0.059441,-0.0697195,-0.079952,-0.09014374,-0.10030271,-0.11043509,-0.12054752,-0.13064664,-0.14073908,-0.15083,-0.16093047,-0.17104268,-0.18117476,-0.19133,-0.20152505,-0.2117565,-0.2220344,-0.23236534,-0.2427548,-0.25319217,-0.26365392,-0.2741164,-0.2845559,-0.2949487,-0.3052711,-0.3154994,-0.3256099,-0.3355788,-0.34538257,-0.355,-0.3643995,-0.3735653,-0.38247103,-0.39109,-0.39940748,-0.4073956,-0.41505902,-0.42240521,-0.42944153,-0.43617536,-0.4426141,-0.448765,-0.4546356,-0.4602332,-0.46556525,-0.470639,-0.47546,-0.4800414,-0.4843848,-0.4884994,-0.4923927,-0.49607203,-0.4995448,-0.5028183,-0.5059,-0.5087973,-0.5115175,-0.51406802,-0.51645621,-0.5186895,-0.520775,-0.522721,-0.52453336,-0.5262206,-0.52778987,-0.5292484,-0.5306037,-0.53186306,-0.5330339,-0.5341235,-0.5351394,-0.53608891,-0.53697937,-0.537818,-0.5386127,-0.53937037,-0.54009851,-0.5408,-0.5414958,-0.5421796
