,Gene,StatisticsValue,P-value,Adj P-value,Group6_PT_0,Group6_PT_0.01,Group6_PT_0.02,Group6_PT_0.03,Group6_PT_0.04,Group6_PT_0.05,Group6_PT_0.06,Group6_PT_0.07,Group6_PT_0.08,Group6_PT_0.09,Group6_PT_0.1,Group6_PT_0.11,Group6_PT_0.12,Group6_PT_0.13,Group6_PT_0.14,Group6_PT_0.15,Group6_PT_0.16,Group6_PT_0.17,Group6_PT_0.18,Group6_PT_0.19,Group6_PT_0.2,Group6_PT_0.21,Group6_PT_0.22,Group6_PT_0.23,Group6_PT_0.24,Group6_PT_0.25,Group6_PT_0.26,Group6_PT_0.27,Group6_PT_0.28,Group6_PT_0.29,Group6_PT_0.3,Group6_PT_0.31,Group6_PT_0.32,Group6_PT_0.33,Group6_PT_0.34,Group6_PT_0.35,Group6_PT_0.36,Group6_PT_0.37,Group6_PT_0.38,Group6_PT_0.39,Group6_PT_0.4,Group6_PT_0.41,Group6_PT_0.42,Group6_PT_0.43,Group6_PT_0.44,Group6_PT_0.45,Group6_PT_0.46,Group6_PT_0.47,Group6_PT_0.48,Group6_PT_0.49,Group6_PT_0.5,Group6_PT_0.51,Group6_PT_0.52,Group6_PT_0.53,Group6_PT_0.54,Group6_PT_0.55,Group6_PT_0.56,Group6_PT_0.57,Group6_PT_0.58,Group6_PT_0.59,Group6_PT_0.6,Group6_PT_0.61,Group6_PT_0.62,Group6_PT_0.63,Group6_PT_0.64,Group6_PT_0.65,Group6_PT_0.66,Group6_PT_0.67,Group6_PT_0.68,Group6_PT_0.69,Group6_PT_0.7,Group6_PT_0.71,Group6_PT_0.72,Group6_PT_0.73,Group6_PT_0.74,Group6_PT_0.75,Group6_PT_0.76,Group6_PT_0.77,Group6_PT_0.78,Group6_PT_0.79,Group6_PT_0.8,Group6_PT_0.81,Group6_PT_0.82,Group6_PT_0.83,Group6_PT_0.84,Group6_PT_0.85,Group6_PT_0.86,Group6_PT_0.87,Group6_PT_0.88,Group6_PT_0.89,Group6_PT_0.9,Group6_PT_0.91,Group6_PT_0.92,Group6_PT_0.93,Group6_PT_0.94,Group6_PT_0.95,Group6_PT_0.96,Group6_PT_0.97,Group6_PT_0.98,Group6_PT_0.99,Group6_PT_1
193,Sepw1,57.507,9.6832e-12,2.6727e-07,-0.1766,-0.1575586,-0.1385555,-0.11963047,-0.10082,-0.08217062,-0.06371387,-0.0454913,-0.02754181,-0.0099046,0.0073815,0.024277,0.04074384,0.0567421,0.072233,0.087178,0.10153692,0.1152718,0.12834,0.14071232,0.15233991,0.16318703,0.17321465,0.18238375,0.19065529,0.19799027,0.20435,0.20968182,0.21356477,0.21515494,0.21358588,0.20799,0.19750451,0.18170359,0.16153,0.13818,0.11286,0.08677153,0.061087,0.036405,0.01273403,-0.0099417,-0.03163905,-0.0523746,-0.07216481,-0.0910264,-0.1089759,-0.12602991,-0.142205,-0.15751776,-0.1719848,-0.18562262,-0.19844788,-0.21047715,-0.221727,-0.232214,-0.24195478,-0.2509659,-0.2592639,-0.26686543,-0.27379,-0.28004531,-0.28566,-0.29063819,-0.29500597,-0.29877675,-0.30196711,-0.30459364,-0.30667292,-0.3082215,-0.3092561,-0.3097931,-0.30984922,-0.309441,-0.308585,-0.3072979,-0.3055962,-0.3034965,-0.30101536,-0.29816939,-0.294975,-0.2914493,-0.287608,-0.28346889,-0.2790475,-0.2743608,-0.2694253,-0.2642577,-0.2588745,-0.2532923,-0.2475277,-0.24159723,-0.235518,-0.22931,-0.2229767,-0.21654874,-0.21004,-0.2034607,-0.1968337,-0.1901736,-0.1834969
194,Adk,41.094,2.5701e-08,0.00070303,-0.42773,-0.4001597,-0.3726595,-0.34529041,-0.31812,-0.29120786,-0.26462552,-0.2384365,-0.21270649,-0.1875009,-0.1628854,-0.13893,-0.11568678,-0.09323478,-0.071635,-0.050953,-0.0312548,-0.0126053,0.0049296,0.02128439,0.03639354,0.05019148,0.06261263,0.07359144,0.08306234,0.09095978,0.097218,0.10176725,0.10439645,0.10473575,0.10240646,0.09703,0.08822744,0.07587109,0.060602,0.043209,0.02448,0.00520276,-0.013849,-0.032285,-0.05009726,-0.067296,-0.08389267,-0.0998962,-0.11531732,-0.13016616,-0.14445297,-0.15818797,-0.17138137,-0.18404339,-0.1961843,-0.20781418,-0.21894338,-0.22958209,-0.2397405,-0.2494289,-0.25865738,-0.2674363,-0.2757757,-0.28368604,-0.29118,-0.29825993,-0.30494,-0.31123969,-0.31715732,-0.32270707,-0.32789917,-0.33274382,-0.33725126,-0.3414317,-0.3452954,-0.34885244,-0.35211319,-0.3550878,-0.3577865,-0.3602195,-0.3623971,-0.3643294,-0.36602668,-0.36749914,-0.368757,-0.3698105,-0.37067,-0.37134523,-0.3718469,-0.3721851,-0.37237,-0.3724118,-0.3723208,-0.3721072,-0.3717811,-0.37135288,-0.370833,-0.37023,-0.3695572,-0.36882245,-0.36804,-0.3672098,-0.3663524,-0.3654745,-0.3645864
195,Tpi1,56.119,1.893e-11,5.2222e-07,-0.46526,-0.443917,-0.422623,-0.40142243,-0.38036,-0.35948841,-0.3388484,-0.3184887,-0.29845597,-0.278797,-0.2595584,-0.24079,-0.22252943,-0.20483245,-0.18774,-0.17131,-0.15557212,-0.1405846,-0.12639,-0.1130387,-0.10057377,-0.08904313,-0.0784935,-0.0689716,-0.06052413,-0.05319782,-0.047039,-0.04210743,-0.038811,-0.03795788,-0.04037754,-0.046899,-0.0583528,-0.07512983,-0.096281,-0.1206,-0.14688,-0.17391369,-0.20052,-0.2261,-0.25065041,-0.27418,-0.29670754,-0.3182516,-0.3388285,-0.35845533,-0.37714903,-0.39492654,-0.41180485,-0.42780091,-0.4429317,-0.45721417,-0.4706653,-0.48330205,-0.4951414,-0.5062003,-0.51649569,-0.5260446,-0.5348639,-0.54297069,-0.55038,-0.55711435,-0.56319,-0.56861127,-0.57340962,-0.57759719,-0.58119094,-0.58420784,-0.58666485,-0.5885789,-0.5899671,-0.59084623,-0.59123337,-0.5911454,-0.5905994,-0.5896123,-0.588201,-0.5863825,-0.58417384,-0.58159188,-0.578654,-0.5753761,-0.571776,-0.5678708,-0.5636771,-0.5592118,-0.5544921,-0.5495349,-0.5443571,-0.5389757,-0.5334077,-0.52767005,-0.52178,-0.51575,-0.5096087,-0.50336204,-0.49703,-0.4906312,-0.4841809,-0.4776967,-0.4711956
196,Gnb2,34.762,5.1977e-07,0.014146,-0.62794,-0.603547,-0.5792131,-0.5549981,-0.53096,-0.50716303,-0.48366191,-0.4605177,-0.43778996,-0.4155381,-0.3938216,-0.3727,-0.35223285,-0.3324795,-0.3135,-0.29535,-0.27809752,-0.2617945,-0.2465,-0.23228189,-0.21919125,-0.20729038,-0.19663877,-0.18729591,-0.17932128,-0.17277438,-0.16771,-0.16419688,-0.16213419,-0.16127883,-0.16137429,-0.16216,-0.16339159,-0.164859,-0.16655,-0.16847,-0.17066,-0.17310623,-0.17584,-0.17887,-0.18218626,-0.18578,-0.18966015,-0.1938092,-0.19822674,-0.20290803,-0.20784836,-0.21304303,-0.21848733,-0.22417655,-0.230106,-0.2362709,-0.2426666,-0.24928839,-0.2561315,-0.2631914,-0.27046311,-0.2779421,-0.2856236,-0.29350297,-0.30158,-0.30983627,-0.31828,-0.32690432,-0.3357021,-0.34466944,-0.35380163,-0.36309395,-0.37254171,-0.3821402,-0.3918847,-0.40177044,-0.41179281,-0.4219471,-0.4322285,-0.4426323,-0.453154,-0.4637886,-0.47453161,-0.48537822,-0.496324,-0.5073635,-0.518493,-0.52970665,-0.5410007,-0.5523701,-0.5638102,-0.5753162,-0.5868834,-0.5985072,-0.6101827,-0.62190537,-0.63367,-0.64547,-0.6573088,-0.6691728,-0.68106,-0.6929667,-0.7048871,-0.716817,-0.7287516
197,Stra13,61.974,1.1158e-12,3.0855e-08,-0.51807,-0.4894557,-0.4609009,-0.43246657,-0.40421,-0.37619983,-0.34848782,-0.321137,-0.2942075,-0.2677596,-0.2418534,-0.21655,-0.19190711,-0.16798737,-0.14485,-0.12256,-0.10116412,-0.0807357,-0.061331,-0.04300891,-0.02583098,-0.00985694,0.004853,0.01823866,0.03023984,0.04079635,0.049848,0.05732439,0.06285596,0.06573257,0.06522557,0.060606,0.05114646,0.03651924,0.017632,-0.0043738,-0.028354,-0.0531661,-0.077691,-0.10136,-0.1241627,-0.14611,-0.16722643,-0.1875157,-0.20699561,-0.22568024,-0.24358384,-0.26072061,-0.27710474,-0.29275044,-0.3076719,-0.32188334,-0.33539895,-0.34823292,-0.3603995,-0.3719128,-0.38278706,-0.3930365,-0.4026754,-0.41171776,-0.42018,-0.42807009,-0.43541,-0.44220712,-0.44848041,-0.45424246,-0.4595075,-0.46428971,-0.46860331,-0.4724625,-0.4758814,-0.47887437,-0.48145549,-0.483639,-0.4854391,-0.4868699,-0.4879458,-0.4886808,-0.48908923,-0.48918524,-0.488983,-0.4884968,-0.487741,-0.48672913,-0.4854761,-0.4839958,-0.4823025,-0.4804105,-0.4783338,-0.4760867,-0.4736834,-0.47113805,-0.468465,-0.46568,-0.4627921,-0.45982075,-0.45678,-0.4536793,-0.4505375,-0.4473674,-0.4441831
198,Ndufc2,66.415,1.295e-13,3.5885e-09,-0.47887,-0.4532269,-0.4276358,-0.40214627,-0.37681,-0.35167472,-0.32679423,-0.3022183,-0.2779976,-0.254183,-0.2308252,-0.20797,-0.18568292,-0.16400003,-0.14298,-0.12266,-0.10311329,-0.0843742,-0.066498,-0.04953534,-0.03353705,-0.01855388,-0.00463657,0.00816412,0.01979743,0.03021262,0.039359,0.04717313,0.05322667,0.05667497,0.05665092,0.052287,0.04271746,0.02752502,0.0076779,-0.015591,-0.04105,-0.06746549,-0.093631,-0.11893,-0.14335688,-0.16692,-0.18963598,-0.2115187,-0.23258277,-0.25284246,-0.27231217,-0.29100625,-0.30893907,-0.326125,-0.3425784,-0.35831361,-0.37334503,-0.38768701,-0.4013539,-0.4143601,-0.42671992,-0.4384478,-0.449558,-0.46006492,-0.46998,-0.47932649,-0.48811,-0.49634738,-0.50405347,-0.51124248,-0.51792877,-0.52412671,-0.52985065,-0.535115,-0.539934,-0.54432217,-0.54829379,-0.5518632,-0.5550448,-0.557853,-0.5603021,-0.5624065,-0.56418051,-0.56563853,-0.566795,-0.567664,-0.56826,-0.56859793,-0.5686914,-0.5685551,-0.5682033,-0.5676505,-0.5669109,-0.565999,-0.564929,-0.56371547,-0.562373,-0.56091,-0.5593566,-0.55771212,-0.556,-0.5542221,-0.5524053,-0.5505597,-0.5486998
199,Fyb,59.876,3.0799e-12,8.5104e-08,-0.49673,-0.4656177,-0.4345672,-0.40364911,-0.37293,-0.34247564,-0.31235276,-0.2826275,-0.25336601,-0.2246347,-0.1964997,-0.16903,-0.14228398,-0.11633573,-0.091249,-0.06709,-0.04392464,-0.0218197,-0.00084127,0.01894442,0.0374711,0.05467249,0.07048234,0.08483438,0.09766234,0.10889997,0.11848,0.12632779,0.13202867,0.13479174,0.13380443,0.12825,0.11732871,0.10066528,0.079282,0.05446,0.027481,-0.00037166,-0.027844,-0.054298,-0.0797233,-0.10414,-0.12755513,-0.1499953,-0.17147414,-0.1920085,-0.21161525,-0.23031125,-0.24811338,-0.26503849,-0.2811035,-0.29632515,-0.31072042,-0.32430614,-0.3370992,-0.3491164,-0.36037466,-0.3708908,-0.3806818,-0.38976439,-0.39816,-0.40587198,-0.41293,-0.41934854,-0.42514234,-0.43032898,-0.43492532,-0.43894823,-0.44241458,-0.4453412,-0.447745,-0.44964288,-0.45105162,-0.4519881,-0.4524693,-0.4525119,-0.4521329,-0.4513491,-0.45017737,-0.44863462,-0.446738,-0.4445035,-0.441949,-0.43909052,-0.4359455,-0.4325307,-0.4288629,-0.424959,-0.4208358,-0.4165102,-0.4119991,-0.40731937,-0.402488,-0.39752,-0.3924368,-0.38725112,-0.38198,-0.3766436,-0.3712555,-0.3658336,-0.3603949
200,Sf3a2,62.424,8.97e-13,2.4811e-08,-0.50174,-0.4702847,-0.4388951,-0.40763829,-0.37658,-0.34578843,-0.31532817,-0.2852662,-0.25566889,-0.2266026,-0.1981338,-0.17033,-0.14325404,-0.11697582,-0.091561,-0.067075,-0.04358446,-0.0211564,0.00014322,0.02024794,0.03909141,0.05660726,0.07272908,0.08739051,0.10052517,0.11206666,0.12195,0.13009417,0.13611854,0.13928648,0.13884369,0.13404,0.12410897,0.10872899,0.088852,0.06568,0.040417,0.01426387,-0.0116,-0.036577,-0.06065619,-0.083852,-0.10617829,-0.1276509,-0.14828425,-0.16809299,-0.18709187,-0.20529561,-0.22271894,-0.23937658,-0.2552833,-0.2704537,-0.28490263,-0.29864476,-0.3116948,-0.3240676,-0.3357777,-0.3468399,-0.357269,-0.36707963,-0.37629,-0.38490446,-0.39295,-0.40043224,-0.40737154,-0.41378075,-0.41967459,-0.42506779,-0.42997507,-0.4344112,-0.4383908,-0.44192867,-0.44503953,-0.4477381,-0.4500391,-0.4519573,-0.4535073,-0.4547039,-0.45556192,-0.45609595,-0.456321,-0.4562511,-0.455902,-0.45528712,-0.4544223,-0.4533219,-0.4520006,-0.4504732,-0.4487543,-0.4468587,-0.4448012,-0.44259644,-0.440259,-0.4378,-0.4352459,-0.43259936,-0.42988,-0.4271002,-0.424277,-0.4214243,-0.4185569
201,Npm3,72.205,7.7665e-15,2.1553e-10,-0.48387,-0.4551285,-0.4264467,-0.39789105,-0.36952,-0.34141003,-0.31361076,-0.2861897,-0.25920989,-0.2327344,-0.2068261,-0.18155,-0.15696375,-0.13313567,-0.11013,-0.088001,-0.06682026,-0.0466482,-0.027548,-0.00958185,0.00718635,0.02269386,0.03687764,0.04967466,0.06102188,0.07085627,0.079115,0.08571859,0.09012384,0.09125746,0.08801764,0.079303,0.06401074,0.04162651,0.013433,-0.018942,-0.053872,-0.08972806,-0.12492,-0.15863,-0.19086387,-0.22163,-0.2509672,-0.2788887,-0.30542245,-0.33059291,-0.35442439,-0.37694123,-0.39816778,-0.41812838,-0.4368474,-0.45434911,-0.47065794,-0.4857982,-0.4997942,-0.5126704,-0.52445102,-0.5351605,-0.5448231,-0.55346317,-0.56111,-0.56777327,-0.57349,-0.57828553,-0.58217833,-0.5851947,-0.58735899,-0.58869555,-0.58922872,-0.5889828,-0.5879823,-0.58625134,-0.5838144,-0.5806958,-0.5769199,-0.572511,-0.5674935,-0.5618916,-0.5557299,-0.54903256,-0.541824,-0.5341285,-0.52597,-0.51737417,-0.508364,-0.4989644,-0.4891996,-0.4790939,-0.4686717,-0.4579575,-0.4469754,-0.43574983,-0.424305,-0.41267,-0.400856,-0.38890006,-0.37682,-0.3646474,-0.3523994,-0.3401027,-0.3277816
202,Prdx1,69.368,3.0859e-14,8.5585e-10,-0.47511,-0.4517669,-0.4284718,-0.40527277,-0.38222,-0.35935564,-0.33673367,-0.3144002,-0.29240333,-0.2707911,-0.2496117,-0.22891,-0.20874345,-0.18915081,-0.17018,-0.15189,-0.13431582,-0.1175121,-0.10153,-0.08640501,-0.07219784,-0.05895237,-0.04671667,-0.03553883,-0.02546694,-0.01654908,-0.0088333,-0.00237751,0.00247484,0.00505496,0.00467639,0.00065271,-0.00770233,-0.02071286,-0.037591,-0.057336,-0.078949,-0.10142684,-0.12379,-0.14554,-0.16667158,-0.18719,-0.2070975,-0.2264156,-0.24515087,-0.26331341,-0.28091349,-0.29796134,-0.31446718,-0.33044125,-0.3458938,-0.36083495,-0.37527503,-0.38922425,-0.4026928,-0.415691,-0.42822891,-0.4403169,-0.4519651,-0.46318387,-0.47398,-0.4843737,-0.49437,-0.50396819,-0.51319275,-0.52204915,-0.53054763,-0.5386984,-0.5465117,-0.5539978,-0.5611668,-0.56802901,-0.57459467,-0.580874,-0.5868772,-0.5926145,-0.5980962,-0.6033324,-0.60833338,-0.61310941,-0.617671,-0.6220274,-0.62619,-0.63016818,-0.6339727,-0.6376136,-0.641101,-0.6444453,-0.6476567,-0.6507454,-0.6537215,-0.6565954,-0.659377,-0.66208,-0.6647057,-0.66727283,-0.66979,-0.6722638,-0.6747082,-0.6771321,-0.6795458
203,Fkbp8,53.859,5.6341e-11,1.5525e-06,-0.49209,-0.4643949,-0.4367636,-0.4092626,-0.38196,-0.35491228,-0.32819327,-0.3018652,-0.27599336,-0.2506428,-0.2258787,-0.20177,-0.17837055,-0.15575685,-0.13399,-0.11314,-0.09325917,-0.074425,-0.056699,-0.04014507,-0.0248297,-0.01081761,0.00182605,0.0130361,0.02274739,0.03089475,0.037413,0.04223782,0.04532803,0.04666899,0.04624747,0.04405,0.04006413,0.03434712,0.027176,0.018869,0.0097437,0.0001198,-0.0096913,-0.019529,-0.0293868,-0.039264,-0.04915949,-0.059074,-0.06900685,-0.07895773,-0.08892631,-0.09891227,-0.10891528,-0.11893503,-0.1289712,-0.13902346,-0.14909149,-0.15917496,-0.1692736,-0.179387,-0.18951487,-0.1996569,-0.2098128,-0.21998222,-0.23016,-0.24036031,-0.25057,-0.2607886,-0.27102077,-0.28126453,-0.29151955,-0.30178551,-0.3120621,-0.322349,-0.3326458,-0.34295236,-0.35326821,-0.3635931,-0.3739266,-0.3842685,-0.3946185,-0.4049762,-0.41534128,-0.42571346,-0.436092,-0.4464778,-0.456869,-0.46726651,-0.4776693,-0.4880772,-0.4984899,-0.5089071,-0.5193285,-0.5297538,-0.5401826,-0.55061466,-0.56105,-0.57149,-0.5819269,-0.59236855,-0.60281,-0.6132564,-0.623702,-0.6341482,-0.6445947
204,St13,81.119,1.0089e-16,2.8056e-12,-0.46662,-0.4386233,-0.4106817,-0.38285117,-0.35519,-0.32774517,-0.30058075,-0.2737494,-0.24730664,-0.221308,-0.1958089,-0.17086,-0.14653159,-0.12286439,-0.099919,-0.07775,-0.05641474,-0.0359672,-0.016463,0.00204126,0.01949118,0.03583086,0.05100481,0.0649575,0.07763343,0.08897709,0.098933,0.10742836,0.11388614,0.11715487,0.116052,0.10939,0.0960014,0.07529532,0.048562,0.017442,-0.016423,-0.05139251,-0.085858,-0.11901,-0.15082056,-0.18132,-0.21054049,-0.2384892,-0.26519295,-0.29067348,-0.31495267,-0.33805237,-0.35999441,-0.38080063,-0.4004929,-0.41909302,-0.43662286,-0.45310426,-0.4685591,-0.4830091,-0.49647623,-0.5089823,-0.5205491,-0.53119856,-0.54095,-0.54983264,-0.55786,-0.56505929,-0.57144943,-0.57705324,-0.58189256,-0.58598924,-0.58936511,-0.592042,-0.5940418,-0.59538631,-0.59609739,-0.5961969,-0.5957066,-0.5946484,-0.5930442,-0.5909158,-0.58828492,-0.58517355,-0.581603,-0.5775966,-0.573175,-0.56835957,-0.5631732,-0.5576373,-0.5517737,-0.5456044,-0.5391511,-0.5324357,-0.5254801,-0.51830599,-0.510935,-0.50339,-0.4956916,-0.48786225,-0.47992,-0.4718977,-0.4638063,-0.4556711,-0.4475141
205,Chd4,67.446,7.8505e-14,2.1761e-09,-0.20685,-0.2004413,-0.1940443,-0.18766978,-0.18133,-0.17503274,-0.16879266,-0.1626198,-0.15652539,-0.1505206,-0.1446167,-0.13882,-0.13315616,-0.12762199,-0.12223,-0.117,-0.11193828,-0.107054,-0.10236,-0.09786808,-0.09358886,-0.08953375,-0.08571393,-0.08214063,-0.07882503,-0.07577836,-0.073012,-0.07054772,-0.06873551,-0.06829691,-0.06997386,-0.074508,-0.08264199,-0.09477409,-0.11025,-0.12822,-0.14783,-0.16821817,-0.18856,-0.20841,-0.22778229,-0.24667,-0.26508345,-0.2830319,-0.30052307,-0.31756486,-0.33416532,-0.3503325,-0.36607441,-0.38139908,-0.3963145,-0.41082877,-0.42494985,-0.43868577,-0.4520446,-0.4650343,-0.47766291,-0.4899385,-0.501869,-0.51346256,-0.52473,-0.53567072,-0.5463,-0.55662715,-0.56665602,-0.57639603,-0.58585521,-0.59504157,-0.60396314,-0.6126279,-0.621044,-0.62921936,-0.63716201,-0.64488,-0.6523813,-0.659674,-0.6667662,-0.6736657,-0.68038069,-0.68691915,-0.693289,-0.6994986,-0.705556,-0.71146823,-0.7172444,-0.7228922,-0.7284197,-0.7338348,-0.7391456,-0.7443601,-0.7494864,-0.75453239,-0.759506,-0.76442,-0.7692692,-0.77407453,-0.77884,-0.7835728,-0.7882818,-0.7929748,-0.7976597
206,Canx,105.078,8.1514e-22,2.2738e-17,-0.57922,-0.5402591,-0.5013933,-0.46271063,-0.4243,-0.38626094,-0.34867702,-0.3116425,-0.27524886,-0.2395877,-0.2047507,-0.17083,-0.13791497,-0.10609944,-0.075474,-0.046131,-0.01816091,0.008344,0.033292,0.05659273,0.07815335,0.09788274,0.11568933,0.13148156,0.14516787,0.15665671,0.16586,0.17266572,0.17668979,0.17720063,0.17345201,0.1647,0.1501918,0.12963933,0.10413,0.07502,0.043663,0.01141554,-0.020396,-0.051099,-0.08068252,-0.10916,-0.13656202,-0.1628952,-0.18818182,-0.21244025,-0.23568883,-0.25794594,-0.27922992,-0.29955915,-0.318952,-0.33742679,-0.35500191,-0.37169572,-0.3875266,-0.4025128,-0.41667287,-0.430025,-0.4425877,-0.45437918,-0.46542,-0.47572217,-0.48531,-0.49420088,-0.50241204,-0.50996222,-0.51686977,-0.52315305,-0.52883043,-0.5339203,-0.5384409,-0.54241076,-0.54584814,-0.5487714,-0.5511989,-0.5531491,-0.5546402,-0.5556907,-0.55631891,-0.55654315,-0.556382,-0.5558533,-0.554976,-0.55376801,-0.552248,-0.5504342,-0.548345,-0.5459987,-0.5434138,-0.5406085,-0.5376013,-0.53441046,-0.531054,-0.52755,-0.5239199,-0.52017823,-0.51634,-0.5124378,-0.5084759,-0.5044771,-0.5004601
207,Clint1,95.857,7.4888e-20,2.0867e-15,-0.40336,-0.3792969,-0.3552806,-0.33135185,-0.30755,-0.28393166,-0.26052773,-0.2373862,-0.21455089,-0.1920654,-0.1699736,-0.14832,-0.12714589,-0.10649742,-0.086418,-0.06695,-0.04813849,-0.0300268,-0.012659,0.00392224,0.01967211,0.03454723,0.04850387,0.06149828,0.07348672,0.08442547,0.094271,0.1029595,0.10985756,0.11368112,0.11311105,0.10683,0.09351383,0.07249836,0.045106,0.013042,-0.021989,-0.05828059,-0.094163,-0.12879,-0.16213819,-0.19424,-0.22510264,-0.2547579,-0.28322309,-0.31051901,-0.33666657,-0.36168665,-0.38560013,-0.40842788,-0.4301908,-0.45090972,-0.47060558,-0.48929923,-0.5070115,-0.5237634,-0.53957573,-0.5544693,-0.5684651,-0.58158402,-0.59385,-0.60527449,-0.61589,-0.62570779,-0.6347552,-0.64305095,-0.65061593,-0.65747101,-0.66363708,-0.669135,-0.6739857,-0.67820996,-0.68182875,-0.6848629,-0.6873334,-0.6892609,-0.6906665,-0.691571,-0.69199523,-0.69196014,-0.691487,-0.6905954,-0.689308,-0.68764393,-0.6856253,-0.6832726,-0.6806067,-0.6776485,-0.6744189,-0.6709387,-0.6672289,-0.66331025,-0.659204,-0.65493,-0.6505104,-0.64596535,-0.64132,-0.636583,-0.6317874,-0.6269501,-0.6220919
208,Psmb3,110.304,6.2685e-23,1.7495e-18,-0.60191,-0.5625407,-0.5232633,-0.48417043,-0.44535,-0.4069075,-0.36892201,-0.3314902,-0.2947044,-0.2586568,-0.2234398,-0.18915,-0.15586649,-0.12369477,-0.092723,-0.063043,-0.03474673,-0.0079274,0.017323,0.04091269,0.06274883,0.08273932,0.10079189,0.11681426,0.13071414,0.14239925,0.15178,0.15874635,0.16291975,0.16358686,0.16001944,0.15149,0.13726837,0.11706832,0.091951,0.063235,0.032241,0.00028862,-0.03133,-0.061958,-0.09158353,-0.12022,-0.1478933,-0.1746103,-0.20039053,-0.22525052,-0.24920668,-0.27227543,-0.29447321,-0.31581646,-0.3363216,-0.35600509,-0.37488333,-0.39297277,-0.4102898,-0.426851,-0.44267261,-0.4577712,-0.4721631,-0.48586483,-0.49889,-0.51126341,-0.52299,-0.53409839,-0.54459561,-0.55450123,-0.56383168,-0.57260339,-0.5808328,-0.5885363,-0.5957305,-0.60243156,-0.6086561,-0.6144205,-0.6197412,-0.6246347,-0.6291173,-0.6332055,-0.63691569,-0.64026438,-0.643268,-0.6459429,-0.648306,-0.6503725,-0.65216,-0.6536846,-0.6549627,-0.6560107,-0.6568451,-0.6574823,-0.6579388,-0.65823084,-0.658375,-0.65839,-0.6582854,-0.65808453,-0.6578,-0.6574526,-0.6570545,-0.6566236,-0.6561761
209,Eef1g,156.04,1.0329e-32,2.8941e-28,-0.32361,-0.3002939,-0.2770271,-0.25385191,-0.23081,-0.20795914,-0.18533312,-0.1629817,-0.14095061,-0.1192857,-0.0980326,-0.077237,-0.05694519,-0.03720239,-0.018055,0.00045261,0.01827327,0.0353617,0.051672,0.0671587,0.08177578,0.09547756,0.10821825,0.11995211,0.13063337,0.14021626,0.14866,0.15588831,0.16139769,0.1641444,0.16306139,0.15708,0.14513842,0.1266886,0.1028,0.074836,0.044178,0.01219451,-0.019769,-0.051028,-0.08156485,-0.11139,-0.14051895,-0.1689599,-0.19672603,-0.22382904,-0.25028082,-0.27609321,-0.30127805,-0.32584718,-0.3498124,-0.37318567,-0.39597871,-0.41820341,-0.4398716,-0.4609951,-0.48158582,-0.5016555,-0.5212161,-0.54027936,-0.55886,-0.57696134,-0.5946,-0.61179618,-0.62855053,-0.64487863,-0.6607923,-0.67630339,-0.69142374,-0.7061652,-0.7205396,-0.73455877,-0.74823457,-0.7615788,-0.7746034,-0.7873201,-0.7997408,-0.8118774,-0.82374155,-0.83534525,-0.8467,-0.8578185,-0.868712,-0.87939195,-0.8898708,-0.9001602,-0.910272,-0.920218,-0.9300101,-0.9396601,-0.9491799,-0.95858122,-0.967876,-0.97708,-0.9861933,-0.9952394,-1.0042,-1.0131659,-1.02207,-1.0309503,-1.0398189
210,Rpl37rt,165.533,9.505e-35,2.6649e-30,0.11171,0.1112511,0.1108032,0.11037239,0.10997,0.10959599,0.10926747,0.1089901,0.10877241,0.1086229,0.1085502,0.10856,0.10866896,0.10887755,0.1092,0.10964,0.11020244,0.1109055,0.11175,0.11275501,0.11391848,0.11525246,0.11676547,0.11846606,0.12036273,0.12246401,0.12478,0.12729597,0.12946073,0.13009564,0.12798983,0.12193,0.11071304,0.09364357,0.071641,0.045929,0.017732,-0.01172653,-0.041248,-0.07022,-0.09862576,-0.12647,-0.1537766,-0.18054,-0.2067744,-0.2324891,-0.25769338,-0.28239653,-0.30660781,-0.33033651,-0.3535919,-0.3763833,-0.39871995,-0.42061114,-0.4420661,-0.4630943,-0.48370476,-0.5039069,-0.52371,-0.54312335,-0.56216,-0.5808178,-0.59912,-0.61706452,-0.63466817,-0.65193773,-0.66888248,-0.6855117,-0.70183466,-0.7178607,-0.733599,-0.74905884,-0.7642496,-0.7791805,-0.7938608,-0.8082999,-0.8225069,-0.8364912,-0.85026209,-0.86382878,-0.877201,-0.8903868,-0.903397,-0.91623947,-0.9289245,-0.9414611,-0.9538585,-0.9661259,-0.9782727,-0.9903081,-1.0022415,-1.01408201,-1.025839,-1.0375,-1.0491396,-1.06070174,-1.0722,-1.0836961,-1.0951468,-1.106579,-1.118002
